P=0.24999999999975, blue=500000000000, delta=500000000000
P=2.1483200000021484e-19, blue=-463.0, delta=1.0
P=2.1576000000021575e-19, blue=-464.0, delta=1.0
P=2.1669000000021666e-19, blue=-465.0, delta=1.0
P=2.1762200000021763e-19, blue=-466.0, delta=1.0
P=2.185560000002186e-19, blue=-467.0, delta=1.0
P=2.1949200000021953e-19, blue=-468.0, delta=1.0
P=2.204300000002204e-19, blue=-469.0, delta=1.0
P=2.213700000002214e-19, blue=-470.0, delta=1.0
P=2.2231200000022233e-19, blue=-471.0, delta=1.0
P=2.2325600000022327e-19, blue=-472.0, delta=1.0
P=2.242020000002242e-19, blue=-473.0, delta=1.0
P=2.2515000000022515e-19, blue=-474.0, delta=1.0
P=2.261000000002261e-19, blue=-475.0, delta=1.0
P=2.2705200000022703e-19, blue=-476.0, delta=1.0
P=2.28006000000228e-19, blue=-477.0, delta=1.0
P=2.28962000000229e-19, blue=-478.0, delta=1.0
P=2.299200000002299e-19, blue=-479.0, delta=1.0
P=2.3088000000023087e-19, blue=-480.0, delta=1.0
P=2.3184200000023183e-19, blue=-481.0, delta=1.0
P=2.328060000002328e-19, blue=-482.0, delta=1.0
P=2.3377200000023376e-19, blue=-483.0, delta=1.0
P=2.3474000000023473e-19, blue=-484.0, delta=1.0
P=2.3571000000023574e-19, blue=-485.0, delta=1.0
P=2.3668200000023663e-19, blue=-486.0, delta=1.0
P=2.3765600000023766e-19, blue=-487.0, delta=1.0
P=2.3863200000023863e-19, blue=-488.0, delta=1.0
P=2.396100000002396e-19, blue=-489.0, delta=1.0
P=2.4059000000024056e-19, blue=-490.0, delta=1.0
P=2.415720000002416e-19, blue=-491.0, delta=1.0
P=2.425560000002425e-19, blue=-492.0, delta=1.0
P=2.435420000002435e-19, blue=-493.0, delta=1.0
P=2.445300000002445e-19, blue=-494.0, delta=1.0
P=2.455200000002456e-19, blue=-495.0, delta=1.0
P=2.4651200000024653e-19, blue=-496.0, delta=1.0
P=2.475060000002475e-19, blue=-497.0, delta=1.0
P=2.4850200000024854e-19, blue=-498.0, delta=1.0
P=2.495000000002495e-19, blue=-499.0, delta=1.0
P=2.505000000002505e-19, blue=-500.0, delta=1.0
P=2.5150200000025153e-19, blue=-501.0, delta=1.0
P=2.5250600000025255e-19, blue=-502.0, delta=1.0
P=2.535120000002535e-19, blue=-503.0, delta=1.0
P=2.5452000000025454e-19, blue=-504.0, delta=1.0
P=2.5553000000025557e-19, blue=-505.0, delta=1.0
P=2.5654200000025653e-19, blue=-506.0, delta=1.0
P=2.575560000002576e-19, blue=-507.0, delta=1.0
P=2.5857200000025857e-19, blue=-508.0, delta=1.0
P=2.595900000002596e-19, blue=-509.0, delta=1.0
P=2.606100000002606e-19, blue=-510.0, delta=1.0
P=2.6163200000026163e-19, blue=-511.0, delta=1.0
P=2.6265600000026266e-19, blue=-512.0, delta=1.0
P=2.6368200000026368e-19, blue=-513.0, delta=1.0
P=2.6471000000026472e-19, blue=-514.0, delta=1.0
P=2.6574000000026576e-19, blue=-515.0, delta=1.0
P=2.6677200000026673e-19, blue=-516.0, delta=1.0
P=2.678060000002678e-19, blue=-517.0, delta=1.0
P=2.6884200000026883e-19, blue=-518.0, delta=1.0
P=2.698800000002698e-19, blue=-519.0, delta=1.0
P=2.709200000002709e-19, blue=-520.0, delta=1.0
P=2.7196200000027193e-19, blue=-521.0, delta=1.0
P=2.73006000000273e-19, blue=-522.0, delta=1.0
P=2.74052000000274e-19, blue=-523.0, delta=1.0
P=2.751000000002751e-19, blue=-524.0, delta=1.0
P=2.761500000002762e-19, blue=-525.0, delta=1.0
P=2.772020000002772e-19, blue=-526.0, delta=1.0
P=2.7825600000027825e-19, blue=-527.0, delta=1.0
P=2.7931200000027935e-19, blue=-528.0, delta=1.0
P=2.803700000002804e-19, blue=-529.0, delta=1.0
P=2.814300000002814e-19, blue=-530.0, delta=1.0
P=2.8249200000028253e-19, blue=-531.0, delta=1.0
P=2.835560000002836e-19, blue=-532.0, delta=1.0
P=2.846220000002846e-19, blue=-533.0, delta=1.0
P=2.856900000002857e-19, blue=-534.0, delta=1.0
P=2.867600000002868e-19, blue=-535.0, delta=1.0
P=2.8783200000028783e-19, blue=-536.0, delta=1.0
P=2.889060000002889e-19, blue=-537.0, delta=1.0
P=2.8998200000028997e-19, blue=-538.0, delta=1.0
P=2.9106000000029107e-19, blue=-539.0, delta=1.0
P=2.921400000002921e-19, blue=-540.0, delta=1.0
P=2.9322200000029323e-19, blue=-541.0, delta=1.0
P=2.9430600000029433e-19, blue=-542.0, delta=1.0
P=2.953920000002954e-19, blue=-543.0, delta=1.0
P=2.9648000000029646e-19, blue=-544.0, delta=1.0
P=2.9757000000029757e-19, blue=-545.0, delta=1.0
P=2.9866200000029868e-19, blue=-546.0, delta=1.0
P=2.997560000002997e-19, blue=-547.0, delta=1.0
P=3.0085200000030084e-19, blue=-548.0, delta=1.0
P=3.0195000000030195e-19, blue=-549.0, delta=1.0
P=3.03050000000303e-19, blue=-550.0, delta=1.0
P=3.0415200000030412e-19, blue=-551.0, delta=1.0
P=3.0525600000030524e-19, blue=-552.0, delta=1.0
P=3.063620000003063e-19, blue=-553.0, delta=1.0
P=3.074700000003075e-19, blue=-554.0, delta=1.0
P=3.085800000003086e-19, blue=-555.0, delta=1.0
P=3.096920000003097e-19, blue=-556.0, delta=1.0
P=3.108060000003108e-19, blue=-557.0, delta=1.0
P=3.1192200000031195e-19, blue=-558.0, delta=1.0
P=3.1304000000031307e-19, blue=-559.0, delta=1.0
P=3.141600000003142e-19, blue=-560.0, delta=1.0
P=3.1528200000031527e-19, blue=-561.0, delta=1.0
P=3.1640600000031645e-19, blue=-562.0, delta=1.0
P=3.1753200000031756e-19, blue=-563.0, delta=1.0
P=3.1866000000031866e-19, blue=-564.0, delta=1.0
P=3.197900000003198e-19, blue=-565.0, delta=1.0
P=3.2092200000032097e-19, blue=-566.0, delta=1.0
P=3.2205600000032203e-19, blue=-567.0, delta=1.0
P=3.2319200000032317e-19, blue=-568.0, delta=1.0
P=3.2433000000032435e-19, blue=-569.0, delta=1.0
P=3.2547000000032546e-19, blue=-570.0, delta=1.0
P=3.266120000003266e-19, blue=-571.0, delta=1.0
P=3.2775600000032775e-19, blue=-572.0, delta=1.0
P=3.2890200000032892e-19, blue=-573.0, delta=1.0
P=3.3005000000033004e-19, blue=-574.0, delta=1.0
P=3.312000000003312e-19, blue=-575.0, delta=1.0
P=3.3235200000033236e-19, blue=-576.0, delta=1.0
P=3.335060000003335e-19, blue=-577.0, delta=1.0
P=3.3466200000033463e-19, blue=-578.0, delta=1.0
P=3.358200000003358e-19, blue=-579.0, delta=1.0
P=3.3698000000033695e-19, blue=-580.0, delta=1.0
P=3.381420000003381e-19, blue=-581.0, delta=1.0
P=3.393060000003393e-19, blue=-582.0, delta=1.0
P=3.404720000003405e-19, blue=-583.0, delta=1.0
P=3.4164000000034166e-19, blue=-584.0, delta=1.0
P=3.428100000003428e-19, blue=-585.0, delta=1.0
P=3.43982000000344e-19, blue=-586.0, delta=1.0
P=3.4515600000034513e-19, blue=-587.0, delta=1.0
P=3.4633200000034635e-19, blue=-588.0, delta=1.0
P=3.4751000000034754e-19, blue=-589.0, delta=1.0
P=3.4869000000034873e-19, blue=-590.0, delta=1.0
P=3.4987200000034985e-19, blue=-591.0, delta=1.0
P=3.5105600000035106e-19, blue=-592.0, delta=1.0
P=3.5224200000035225e-19, blue=-593.0, delta=1.0
P=3.5343000000035343e-19, blue=-594.0, delta=1.0
P=3.5462000000035465e-19, blue=-595.0, delta=1.0
P=3.5581200000035585e-19, blue=-596.0, delta=1.0
P=3.57006000000357e-19, blue=-597.0, delta=1.0
P=3.582020000003582e-19, blue=-598.0, delta=1.0
P=3.594000000003594e-19, blue=-599.0, delta=1.0
P=3.606000000003606e-19, blue=-600.0, delta=1.0
P=3.618020000003618e-19, blue=-601.0, delta=1.0
P=3.63006000000363e-19, blue=-602.0, delta=1.0
P=3.642120000003642e-19, blue=-603.0, delta=1.0
P=3.654200000003654e-19, blue=-604.0, delta=1.0
P=3.6663000000036663e-19, blue=-605.0, delta=1.0
P=3.6784200000036784e-19, blue=-606.0, delta=1.0
P=3.690560000003691e-19, blue=-607.0, delta=1.0
P=3.702720000003702e-19, blue=-608.0, delta=1.0
P=3.714900000003715e-19, blue=-609.0, delta=1.0
P=3.727100000003727e-19, blue=-610.0, delta=1.0
P=3.739320000003739e-19, blue=-611.0, delta=1.0
P=3.751560000003751e-19, blue=-612.0, delta=1.0
P=3.763820000003764e-19, blue=-613.0, delta=1.0
P=3.7761000000037762e-19, blue=-614.0, delta=1.0
P=3.7884000000037886e-19, blue=-615.0, delta=1.0
P=3.8007200000038013e-19, blue=-616.0, delta=1.0
P=3.8130600000038134e-19, blue=-617.0, delta=1.0
P=3.8254200000038253e-19, blue=-618.0, delta=1.0
P=3.837800000003838e-19, blue=-619.0, delta=1.0
P=3.8502000000038507e-19, blue=-620.0, delta=1.0
P=3.862620000003863e-19, blue=-621.0, delta=1.0
P=3.875060000003875e-19, blue=-622.0, delta=1.0
P=3.887520000003888e-19, blue=-623.0, delta=1.0
P=3.9000000000039004e-19, blue=-624.0, delta=1.0
P=3.9125000000039124e-19, blue=-625.0, delta=1.0
P=3.925020000003925e-19, blue=-626.0, delta=1.0
P=3.937560000003938e-19, blue=-627.0, delta=1.0
P=3.95012000000395e-19, blue=-628.0, delta=1.0
P=3.962700000003963e-19, blue=-629.0, delta=1.0
P=3.9753000000039755e-19, blue=-630.0, delta=1.0
P=3.9879200000039877e-19, blue=-631.0, delta=1.0
P=4.0005600000040006e-19, blue=-632.0, delta=1.0
P=4.0132200000040135e-19, blue=-633.0, delta=1.0
P=4.025900000004026e-19, blue=-634.0, delta=1.0
P=4.038600000004038e-19, blue=-635.0, delta=1.0
P=4.051320000004051e-19, blue=-636.0, delta=1.0
P=4.064060000004064e-19, blue=-637.0, delta=1.0
P=4.0768200000040765e-19, blue=-638.0, delta=1.0
P=4.0896000000040895e-19, blue=-639.0, delta=1.0
P=4.1024000000041024e-19, blue=-640.0, delta=1.0
P=4.1152200000041146e-19, blue=-641.0, delta=1.0
P=4.1280600000041276e-19, blue=-642.0, delta=1.0
P=4.1409200000041406e-19, blue=-643.0, delta=1.0
P=4.1538000000041543e-19, blue=-644.0, delta=1.0
P=4.166700000004167e-19, blue=-645.0, delta=1.0
P=4.17962000000418e-19, blue=-646.0, delta=1.0
P=4.192560000004193e-19, blue=-647.0, delta=1.0
P=4.2055200000042056e-19, blue=-648.0, delta=1.0
P=4.2185000000042187e-19, blue=-649.0, delta=1.0
P=4.2315000000042316e-19, blue=-650.0, delta=1.0
P=4.244520000004245e-19, blue=-651.0, delta=1.0
P=4.2575600000042576e-19, blue=-652.0, delta=1.0
P=4.2706200000042706e-19, blue=-653.0, delta=1.0
P=4.283700000004284e-19, blue=-654.0, delta=1.0
P=4.296800000004297e-19, blue=-655.0, delta=1.0
P=4.30992000000431e-19, blue=-656.0, delta=1.0
P=4.3230600000043233e-19, blue=-657.0, delta=1.0
P=4.3362200000043357e-19, blue=-658.0, delta=1.0
P=4.349400000004349e-19, blue=-659.0, delta=1.0
P=4.362600000004362e-19, blue=-660.0, delta=1.0
P=4.375820000004376e-19, blue=-661.0, delta=1.0
P=4.389060000004389e-19, blue=-662.0, delta=1.0
P=4.402320000004402e-19, blue=-663.0, delta=1.0
P=4.415600000004415e-19, blue=-664.0, delta=1.0
P=4.428900000004428e-19, blue=-665.0, delta=1.0
P=4.442220000004442e-19, blue=-666.0, delta=1.0
P=4.455560000004455e-19, blue=-667.0, delta=1.0
P=4.468920000004469e-19, blue=-668.0, delta=1.0
P=4.482300000004482e-19, blue=-669.0, delta=1.0
P=4.495700000004495e-19, blue=-670.0, delta=1.0
P=4.509120000004509e-19, blue=-671.0, delta=1.0
P=4.522560000004522e-19, blue=-672.0, delta=1.0
P=4.536020000004536e-19, blue=-673.0, delta=1.0
P=4.54950000000455e-19, blue=-674.0, delta=1.0
P=4.563000000004563e-19, blue=-675.0, delta=1.0
P=4.576520000004577e-19, blue=-676.0, delta=1.0
P=4.59006000000459e-19, blue=-677.0, delta=1.0
P=4.603620000004604e-19, blue=-678.0, delta=1.0
P=4.617200000004617e-19, blue=-679.0, delta=1.0
P=4.630800000004631e-19, blue=-680.0, delta=1.0
P=4.644420000004645e-19, blue=-681.0, delta=1.0
P=4.658060000004658e-19, blue=-682.0, delta=1.0
P=4.671720000004671e-19, blue=-683.0, delta=1.0
P=4.685400000004686e-19, blue=-684.0, delta=1.0
P=4.699100000004699e-19, blue=-685.0, delta=1.0
P=4.7128200000047125e-19, blue=-686.0, delta=1.0
P=4.726560000004726e-19, blue=-687.0, delta=1.0
P=4.740320000004741e-19, blue=-688.0, delta=1.0
P=4.754100000004754e-19, blue=-689.0, delta=1.0
P=4.767900000004768e-19, blue=-690.0, delta=1.0
P=4.781720000004782e-19, blue=-691.0, delta=1.0
P=4.795560000004795e-19, blue=-692.0, delta=1.0
P=4.809420000004809e-19, blue=-693.0, delta=1.0
P=4.823300000004824e-19, blue=-694.0, delta=1.0
P=4.837200000004837e-19, blue=-695.0, delta=1.0
P=4.851120000004851e-19, blue=-696.0, delta=1.0
P=4.865060000004865e-19, blue=-697.0, delta=1.0
P=4.879020000004879e-19, blue=-698.0, delta=1.0
P=4.893000000004893e-19, blue=-699.0, delta=1.0
P=4.907000000004906e-19, blue=-700.0, delta=1.0
P=4.921020000004921e-19, blue=-701.0, delta=1.0
P=4.935060000004934e-19, blue=-702.0, delta=1.0
P=4.949120000004948e-19, blue=-703.0, delta=1.0
P=4.963200000004964e-19, blue=-704.0, delta=1.0
P=4.977300000004978e-19, blue=-705.0, delta=1.0
P=4.991420000004991e-19, blue=-706.0, delta=1.0
P=5.005560000005006e-19, blue=-707.0, delta=1.0
P=5.01972000000502e-19, blue=-708.0, delta=1.0
P=5.033900000005034e-19, blue=-709.0, delta=1.0
P=5.048100000005048e-19, blue=-710.0, delta=1.0
P=5.062320000005063e-19, blue=-711.0, delta=1.0
P=5.076560000005077e-19, blue=-712.0, delta=1.0
P=5.090820000005091e-19, blue=-713.0, delta=1.0
P=5.105100000005105e-19, blue=-714.0, delta=1.0
P=5.11940000000512e-19, blue=-715.0, delta=1.0
P=5.1337200000051335e-19, blue=-716.0, delta=1.0
P=5.148060000005148e-19, blue=-717.0, delta=1.0
P=5.1624200000051625e-19, blue=-718.0, delta=1.0
P=5.176800000005177e-19, blue=-719.0, delta=1.0
P=5.191200000005191e-19, blue=-720.0, delta=1.0
P=5.205620000005206e-19, blue=-721.0, delta=1.0
P=5.220060000005221e-19, blue=-722.0, delta=1.0
P=5.2345200000052345e-19, blue=-723.0, delta=1.0
P=5.249000000005249e-19, blue=-724.0, delta=1.0
P=5.263500000005264e-19, blue=-725.0, delta=1.0
P=5.278020000005278e-19, blue=-726.0, delta=1.0
P=5.292560000005292e-19, blue=-727.0, delta=1.0
P=5.307120000005307e-19, blue=-728.0, delta=1.0
P=5.321700000005322e-19, blue=-729.0, delta=1.0
P=5.336300000005336e-19, blue=-730.0, delta=1.0
P=5.35092000000535e-19, blue=-731.0, delta=1.0
P=5.365560000005366e-19, blue=-732.0, delta=1.0
P=5.38022000000538e-19, blue=-733.0, delta=1.0
P=5.394900000005395e-19, blue=-734.0, delta=1.0
P=5.40960000000541e-19, blue=-735.0, delta=1.0
P=5.424320000005424e-19, blue=-736.0, delta=1.0
P=5.439060000005439e-19, blue=-737.0, delta=1.0
P=5.4538200000054545e-19, blue=-738.0, delta=1.0
P=5.468600000005469e-19, blue=-739.0, delta=1.0
P=5.483400000005483e-19, blue=-740.0, delta=1.0
P=5.498220000005499e-19, blue=-741.0, delta=1.0
P=5.513060000005514e-19, blue=-742.0, delta=1.0
P=5.527920000005528e-19, blue=-743.0, delta=1.0
P=5.542800000005543e-19, blue=-744.0, delta=1.0
P=5.557700000005558e-19, blue=-745.0, delta=1.0
P=5.572620000005572e-19, blue=-746.0, delta=1.0
P=5.587560000005588e-19, blue=-747.0, delta=1.0
P=5.602520000005603e-19, blue=-748.0, delta=1.0
P=5.617500000005618e-19, blue=-749.0, delta=1.0
P=5.632500000005632e-19, blue=-750.0, delta=1.0
P=5.647520000005648e-19, blue=-751.0, delta=1.0
P=5.6625600000056625e-19, blue=-752.0, delta=1.0
P=5.677620000005677e-19, blue=-753.0, delta=1.0
P=5.692700000005692e-19, blue=-754.0, delta=1.0
P=5.707800000005708e-19, blue=-755.0, delta=1.0
P=5.722920000005723e-19, blue=-756.0, delta=1.0
P=5.738060000005738e-19, blue=-757.0, delta=1.0
P=5.753220000005753e-19, blue=-758.0, delta=1.0
P=5.768400000005768e-19, blue=-759.0, delta=1.0
P=5.783600000005783e-19, blue=-760.0, delta=1.0
P=5.798820000005798e-19, blue=-761.0, delta=1.0
P=5.814060000005813e-19, blue=-762.0, delta=1.0
P=5.829320000005829e-19, blue=-763.0, delta=1.0
P=5.8446000000058445e-19, blue=-764.0, delta=1.0
P=5.85990000000586e-19, blue=-765.0, delta=1.0
P=5.875220000005876e-19, blue=-766.0, delta=1.0
P=5.890560000005891e-19, blue=-767.0, delta=1.0
P=5.905920000005906e-19, blue=-768.0, delta=1.0
P=5.921300000005922e-19, blue=-769.0, delta=1.0
P=5.936700000005936e-19, blue=-770.0, delta=1.0
P=5.952120000005952e-19, blue=-771.0, delta=1.0
P=5.967560000005968e-19, blue=-772.0, delta=1.0
P=5.983020000005984e-19, blue=-773.0, delta=1.0
P=5.998500000005999e-19, blue=-774.0, delta=1.0
P=6.014000000006014e-19, blue=-775.0, delta=1.0
P=6.02952000000603e-19, blue=-776.0, delta=1.0
P=6.0450600000060445e-19, blue=-777.0, delta=1.0
P=6.0606200000060605e-19, blue=-778.0, delta=1.0
P=6.076200000006076e-19, blue=-779.0, delta=1.0
P=6.091800000006091e-19, blue=-780.0, delta=1.0
P=6.107420000006107e-19, blue=-781.0, delta=1.0
P=6.123060000006123e-19, blue=-782.0, delta=1.0
P=6.1387200000061385e-19, blue=-783.0, delta=1.0
P=6.154400000006154e-19, blue=-784.0, delta=1.0
P=6.17010000000617e-19, blue=-785.0, delta=1.0
P=6.185820000006186e-19, blue=-786.0, delta=1.0
P=6.201560000006201e-19, blue=-787.0, delta=1.0
P=6.217320000006217e-19, blue=-788.0, delta=1.0
P=6.233100000006233e-19, blue=-789.0, delta=1.0
P=6.248900000006249e-19, blue=-790.0, delta=1.0
P=6.264720000006264e-19, blue=-791.0, delta=1.0
P=6.28056000000628e-19, blue=-792.0, delta=1.0
P=6.296420000006296e-19, blue=-793.0, delta=1.0
P=6.312300000006313e-19, blue=-794.0, delta=1.0
P=6.328200000006328e-19, blue=-795.0, delta=1.0
P=6.344120000006345e-19, blue=-796.0, delta=1.0
P=6.36006000000636e-19, blue=-797.0, delta=1.0
P=6.376020000006376e-19, blue=-798.0, delta=1.0
P=6.3920000000063925e-19, blue=-799.0, delta=1.0
P=6.408000000006408e-19, blue=-800.0, delta=1.0
P=6.424020000006424e-19, blue=-801.0, delta=1.0
P=6.44006000000644e-19, blue=-802.0, delta=1.0
P=6.456120000006456e-19, blue=-803.0, delta=1.0
P=6.472200000006472e-19, blue=-804.0, delta=1.0
P=6.488300000006488e-19, blue=-805.0, delta=1.0
P=6.504420000006505e-19, blue=-806.0, delta=1.0
P=6.52056000000652e-19, blue=-807.0, delta=1.0
P=6.536720000006537e-19, blue=-808.0, delta=1.0
P=6.552900000006553e-19, blue=-809.0, delta=1.0
P=6.569100000006569e-19, blue=-810.0, delta=1.0
P=6.585320000006585e-19, blue=-811.0, delta=1.0
P=6.601560000006602e-19, blue=-812.0, delta=1.0
P=6.617820000006618e-19, blue=-813.0, delta=1.0
P=6.634100000006634e-19, blue=-814.0, delta=1.0
P=6.65040000000665e-19, blue=-815.0, delta=1.0
P=6.666720000006666e-19, blue=-816.0, delta=1.0
P=6.683060000006683e-19, blue=-817.0, delta=1.0
P=6.699420000006699e-19, blue=-818.0, delta=1.0
P=6.715800000006716e-19, blue=-819.0, delta=1.0
P=6.732200000006732e-19, blue=-820.0, delta=1.0
P=6.748620000006748e-19, blue=-821.0, delta=1.0
P=6.765060000006765e-19, blue=-822.0, delta=1.0
P=6.781520000006781e-19, blue=-823.0, delta=1.0
P=6.798000000006798e-19, blue=-824.0, delta=1.0
P=6.814500000006814e-19, blue=-825.0, delta=1.0
P=6.831020000006832e-19, blue=-826.0, delta=1.0
P=6.847560000006848e-19, blue=-827.0, delta=1.0
P=6.864120000006864e-19, blue=-828.0, delta=1.0
P=6.880700000006881e-19, blue=-829.0, delta=1.0
P=6.897300000006897e-19, blue=-830.0, delta=1.0
P=6.913920000006914e-19, blue=-831.0, delta=1.0
P=6.93056000000693e-19, blue=-832.0, delta=1.0
P=6.947220000006948e-19, blue=-833.0, delta=1.0
P=6.963900000006965e-19, blue=-834.0, delta=1.0
P=6.980600000006981e-19, blue=-835.0, delta=1.0
P=6.997320000006998e-19, blue=-836.0, delta=1.0
P=7.014060000007015e-19, blue=-837.0, delta=1.0
P=7.03082000000703e-19, blue=-838.0, delta=1.0
P=7.047600000007048e-19, blue=-839.0, delta=1.0
P=7.064400000007065e-19, blue=-840.0, delta=1.0
P=7.08122000000708e-19, blue=-841.0, delta=1.0
P=7.098060000007098e-19, blue=-842.0, delta=1.0
P=7.114920000007115e-19, blue=-843.0, delta=1.0
P=7.131800000007132e-19, blue=-844.0, delta=1.0
P=7.148700000007149e-19, blue=-845.0, delta=1.0
P=7.165620000007165e-19, blue=-846.0, delta=1.0
P=7.182560000007182e-19, blue=-847.0, delta=1.0
P=7.199520000007199e-19, blue=-848.0, delta=1.0
P=7.216500000007216e-19, blue=-849.0, delta=1.0
P=7.233500000007234e-19, blue=-850.0, delta=1.0
P=7.2505200000072495e-19, blue=-851.0, delta=1.0
P=7.267560000007267e-19, blue=-852.0, delta=1.0
P=7.284620000007285e-19, blue=-853.0, delta=1.0
P=7.301700000007302e-19, blue=-854.0, delta=1.0
P=7.318800000007319e-19, blue=-855.0, delta=1.0
P=7.335920000007336e-19, blue=-856.0, delta=1.0
P=7.353060000007353e-19, blue=-857.0, delta=1.0
P=7.37022000000737e-19, blue=-858.0, delta=1.0
P=7.387400000007388e-19, blue=-859.0, delta=1.0
P=7.404600000007405e-19, blue=-860.0, delta=1.0
P=7.421820000007423e-19, blue=-861.0, delta=1.0
P=7.439060000007439e-19, blue=-862.0, delta=1.0
P=7.456320000007456e-19, blue=-863.0, delta=1.0
P=7.473600000007474e-19, blue=-864.0, delta=1.0
P=7.490900000007491e-19, blue=-865.0, delta=1.0
P=7.508220000007509e-19, blue=-866.0, delta=1.0
P=7.525560000007526e-19, blue=-867.0, delta=1.0
P=7.5429200000075425e-19, blue=-868.0, delta=1.0
P=7.56030000000756e-19, blue=-869.0, delta=1.0
P=7.577700000007578e-19, blue=-870.0, delta=1.0
P=7.595120000007596e-19, blue=-871.0, delta=1.0
P=7.612560000007612e-19, blue=-872.0, delta=1.0
P=7.630020000007629e-19, blue=-873.0, delta=1.0
P=7.647500000007648e-19, blue=-874.0, delta=1.0
P=7.665000000007664e-19, blue=-875.0, delta=1.0
P=7.682520000007682e-19, blue=-876.0, delta=1.0
P=7.7000600000077e-19, blue=-877.0, delta=1.0
P=7.717620000007718e-19, blue=-878.0, delta=1.0
P=7.735200000007735e-19, blue=-879.0, delta=1.0
P=7.7528000000077525e-19, blue=-880.0, delta=1.0
P=7.77042000000777e-19, blue=-881.0, delta=1.0
P=7.788060000007788e-19, blue=-882.0, delta=1.0
P=7.805720000007805e-19, blue=-883.0, delta=1.0
P=7.823400000007824e-19, blue=-884.0, delta=1.0
P=7.841100000007841e-19, blue=-885.0, delta=1.0
P=7.858820000007859e-19, blue=-886.0, delta=1.0
P=7.876560000007877e-19, blue=-887.0, delta=1.0
P=7.894320000007895e-19, blue=-888.0, delta=1.0
P=7.912100000007912e-19, blue=-889.0, delta=1.0
P=7.92990000000793e-19, blue=-890.0, delta=1.0
P=7.947720000007948e-19, blue=-891.0, delta=1.0
P=7.965560000007965e-19, blue=-892.0, delta=1.0
P=7.983420000007983e-19, blue=-893.0, delta=1.0
P=8.001300000008002e-19, blue=-894.0, delta=1.0
P=8.01920000000802e-19, blue=-895.0, delta=1.0
P=8.037120000008037e-19, blue=-896.0, delta=1.0
P=8.055060000008055e-19, blue=-897.0, delta=1.0
P=8.073020000008074e-19, blue=-898.0, delta=1.0
P=8.091000000008091e-19, blue=-899.0, delta=1.0
P=8.109000000008109e-19, blue=-900.0, delta=1.0
P=8.127020000008127e-19, blue=-901.0, delta=1.0
P=8.145060000008144e-19, blue=-902.0, delta=1.0
P=8.163120000008163e-19, blue=-903.0, delta=1.0
P=8.181200000008181e-19, blue=-904.0, delta=1.0
P=8.199300000008199e-19, blue=-905.0, delta=1.0
P=8.217420000008217e-19, blue=-906.0, delta=1.0
P=8.235560000008235e-19, blue=-907.0, delta=1.0
P=8.253720000008254e-19, blue=-908.0, delta=1.0
P=8.271900000008271e-19, blue=-909.0, delta=1.0
P=8.290100000008289e-19, blue=-910.0, delta=1.0
P=8.308320000008308e-19, blue=-911.0, delta=1.0
P=8.326560000008326e-19, blue=-912.0, delta=1.0
P=8.344820000008344e-19, blue=-913.0, delta=1.0
P=8.363100000008364e-19, blue=-914.0, delta=1.0
P=8.381400000008382e-19, blue=-915.0, delta=1.0
P=8.3997200000083995e-19, blue=-916.0, delta=1.0
P=8.418060000008418e-19, blue=-917.0, delta=1.0
P=8.436420000008437e-19, blue=-918.0, delta=1.0
P=8.454800000008455e-19, blue=-919.0, delta=1.0
P=8.473200000008474e-19, blue=-920.0, delta=1.0
P=8.491620000008492e-19, blue=-921.0, delta=1.0
P=8.510060000008511e-19, blue=-922.0, delta=1.0
P=8.528520000008528e-19, blue=-923.0, delta=1.0
P=8.547000000008547e-19, blue=-924.0, delta=1.0
P=8.565500000008566e-19, blue=-925.0, delta=1.0
P=8.584020000008584e-19, blue=-926.0, delta=1.0
P=8.602560000008603e-19, blue=-927.0, delta=1.0
P=8.621120000008622e-19, blue=-928.0, delta=1.0
P=8.63970000000864e-19, blue=-929.0, delta=1.0
P=8.658300000008658e-19, blue=-930.0, delta=1.0
P=8.676920000008675e-19, blue=-931.0, delta=1.0
P=8.695560000008696e-19, blue=-932.0, delta=1.0
P=8.714220000008714e-19, blue=-933.0, delta=1.0
P=8.732900000008733e-19, blue=-934.0, delta=1.0
P=8.751600000008752e-19, blue=-935.0, delta=1.0
P=8.77032000000877e-19, blue=-936.0, delta=1.0
P=8.78906000000879e-19, blue=-937.0, delta=1.0
P=8.807820000008808e-19, blue=-938.0, delta=1.0
P=8.826600000008827e-19, blue=-939.0, delta=1.0
P=8.845400000008847e-19, blue=-940.0, delta=1.0
P=8.864220000008863e-19, blue=-941.0, delta=1.0
P=8.883060000008883e-19, blue=-942.0, delta=1.0
P=8.901920000008903e-19, blue=-943.0, delta=1.0
P=8.92080000000892e-19, blue=-944.0, delta=1.0
P=8.939700000008939e-19, blue=-945.0, delta=1.0
P=8.95862000000896e-19, blue=-946.0, delta=1.0
P=8.977560000008977e-19, blue=-947.0, delta=1.0
P=8.996520000008997e-19, blue=-948.0, delta=1.0
P=9.015500000009016e-19, blue=-949.0, delta=1.0
P=9.034500000009034e-19, blue=-950.0, delta=1.0
P=9.053520000009051e-19, blue=-951.0, delta=1.0
P=9.072560000009074e-19, blue=-952.0, delta=1.0
P=9.09162000000909e-19, blue=-953.0, delta=1.0
P=9.11070000000911e-19, blue=-954.0, delta=1.0
P=9.12980000000913e-19, blue=-955.0, delta=1.0
P=9.14892000000915e-19, blue=-956.0, delta=1.0
